path,bytes,sha256
outputs/final_pipeline/thesis/tables/trading_bootstrap_interpretation.tex,579,8c1cb1a2d93daa742d7c53b0ff07cba6bd236569ae4c8d6262058cc25d885304
outputs/final_pipeline/trading/common_rule_selection_sensitivity.csv,689,c0ff30c3df24d4d67ef3377a0bd36f279f3db6ef4a84d37a79c8544394dc1c67
outputs/final_pipeline/trading/development_threshold_selection.png,187505,ab321e28e049af3245f3a77ad885c6be5eb43a20ec475c3995fb9d192ef6a57d
outputs/final_pipeline/trading/external_cumulative_pnl_attribution.png,101498,5061cf8f93d50e13543d364c89df0605b1fd9906a149037fb1f2680f5dc2ed01
outputs/final_pipeline/trading/external_forecast_error_vs_pnl.png,58391,9b582602a3e1a5271f64d70f564d36dae5b2a64bcd252f1f4bee2a7d85050479
outputs/final_pipeline/trading/external_predictive_mean_stress.png,97649,f761a284afc19381f1d3435c4a0777f80933244b6f426d455c22eff6750b7c24
outputs/final_pipeline/trading/fixed_policy_attribution_summary.csv,331,69d135c852cf8c2b963364e9f76cf3410b3e83747d2d175550a2dd45d27a4b39
outputs/final_pipeline/trading/fixed_policy_decision_overlap.csv,591,910dd206e7c0a66c93242e0c621d13ee8cec63015d933ea18473dc101af48f76
outputs/final_pipeline/trading/forecast_error_pnl_bins.csv,453,f44d55bbf73d4acfbdffbfbd3160171a910fe5be49cf52d0afe92520019569de
outputs/final_pipeline/trading/forecast_risk_spearman_summary.csv,1631,cae73d7442d23f6d74727077d167f332918580f61a60afff3b0aa973656d982f
outputs/final_pipeline/trading/probability_derivative_validation.csv,39780,b5e431fc5fd36a0ca2198d647daaf5b23a1407dd804ecac0900906180fd050cb
outputs/final_pipeline/trading/selected_gp_cost_sensitivity.csv,2180,6e48cbf22fb69d04e4877d2521130e4911adf9262f38cc500d33e4640eadf323
outputs/final_pipeline/trading/selected_gp_full_strategy_mean_shocks.csv,5276,6fff36ce96d2a0db7908f2ddca67706e4d6777221f88a372ccdaa4f8c092d8c7
outputs/final_pipeline/trading/selected_gp_portfolio_finite_slopes.csv,298,c8af7a31ea82640a2d27c84d28505ef79f4eb179c43646abd7e3d13c89870070
outputs/final_pipeline/trading/selected_trading_policy.json,3313,c05db9072f12930620ffeeb57bcdbf2098071c90339524e3971610407b185569
outputs/final_pipeline/trading/trading_bootstrap_summary.csv,4706,9e70e3c24041d3e1886627dcd460fbe21f5bfe8d33f0875413a4d8bb770aac41
outputs/final_pipeline/trading/trading_risk_summary.csv,2682,2d68a2c66c8d62022384e52d10d77a4d808e24b927bba000cc7740ee8ffef75d
outputs/final_pipeline/trading/trading_support_summary.csv,332,22a4dc84b857ce27ed177be5007867978e405fb921f7af52dd0445344ffdfb30
outputs/final_pipeline/weather/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
outputs/final_pipeline/weather/deterministic_error_summary.csv,4995,4c386b36b6fd32fd3534e9e437f29cb1931c5aff9e722525326454db279ce936
outputs/final_pipeline/weather/deterministic_mae_by_period_rule.png,73260,bbdb85d7a6315523fef5516ba05d63ac01b0e6d95b40b796bc2d74904171b71f
outputs/final_pipeline/weather/deterministic_monthly_error_summary.csv,27146,9709225825ce056103c79012d9c07450729d9143536840016ba84ec3bb336a85
outputs/final_pipeline/weather/deterministic_monthly_mae_by_rule.png,262610,2077ac2ffc59f0651e6486f302c2b24c1a0f539deefb89f39ba5ad6f142e576a
outputs/final_pipeline/weather/deterministic_pairwise_rule_comparison.csv,3024,ee28a108eab7c97fa514944c52b111facec89b2787f2317b1048a7469c8afddc
outputs/final_pipeline/weather/models/chronological_block_crps.png,106137,7c7b8dafeb92f0e124a48faf4bad74eb4ec2b95d31c0b32e9f546c9432f43a44
outputs/final_pipeline/weather/models/chronological_crps_attribution.png,50772,734f61d7d662d75535dce58ab8e0b28f0d35dda8f346bacb750899f70ac1dde6
outputs/final_pipeline/weather/models/decision_rule_pairwise_inference.csv,1451,6abed34edba9aea4131279e015812089252e7f4ba1efa8c7c5ddb31c3cfa289b
outputs/final_pipeline/weather/models/frozen_weather_model_continuous_scores.csv,4499,ca6b670df2b8f1b8e0f44dcbce1ce750009a8cf8339688d703dd7b584b6f90f0
outputs/final_pipeline/weather/models/full_history_fit_ledger.csv,3232,e3e0d70ebf5b069c78971baad869962d443036baf2b36306bf1e543117a0a66b
outputs/final_pipeline/weather/models/gp_fit_ledger.csv,13093,6639320bf5a81c6724d6a3b1ed5417b36cde2eb297b98b3bad12114f8d231bfd
outputs/final_pipeline/weather/models/selected_gp_coverage.png,83204,dafa32d9fb77a70f620c63ead94fa36cd78a2d6ab809f923c1f88ab336bbe198
outputs/final_pipeline/weather/models/selected_gp_coverage_summary.csv,2588,3220aecbf9614f862bc553f77c91678a3d4ea09fb7ff781254e5f6ac6cae4abf
outputs/final_pipeline/weather/models/selected_gp_normal_qq.png,75117,56dbe5e1242ba2bf69c09aed1a183e1fa38815128e18d34161a121c91233eec0
outputs/final_pipeline/weather/models/selected_gp_pit_histogram.png,40204,87cbdfecf01c88e8fbebdf6e80255e72387b9887130fcc5698cfcb86d9dcb622
outputs/final_pipeline/weather/models/selected_gp_standardised_residual_diagnostics.csv,563,74d6facbe0690e68e016ee73fdd97eeba84c04509f8d038b5aa7f9cc00497fda
outputs/final_pipeline/weather/models/weather_kernel_selection.json,881,db197b383d4ea84b4ba9a5284a72bed947315f900361bd4631da19dcd87e71bd
outputs/final_pipeline/weather/models/weather_model_attribution_summary.csv,134,153a4c98a866e322d1659560b110f6881f9771100ebd3c3e14c565d9d2fe0696
outputs/final_pipeline/weather/models/weather_model_bootstrap_intervals.csv,2541,93f85f6a87b8e8d4a57cbda252a64231959e21ceef08c9dad4b4b65de02f3020
outputs/final_pipeline/weather/models/weather_model_rule_block_crps.csv,3667,34e4f9720450a96d32765926fbbf46f7ed7690e21f9005b5cc73224fc713ece9
outputs/final_pipeline/weather/residual_support_summary.csv,802,0f29eb9f9628bdc916d8810bae9f8fae56987005965f988e166c10a58a442e1a
scripts/final_pipeline/refresh_aug31.sh,2395,40a439d833e323e2fd7625bc565ce47dba62d749ba0399dec4622087919737f1
scripts/final_pipeline/reproduce_final_pipeline.sh,1422,310517aa6300b831b0d5b6b7ae6e9cb44eee292164b3d169d3b13cc08800c649
src/final_pipeline/README.md,1455,63064fb62f7e20fb6762df2272a97309f5d781149b9ed087a9f495afff1c3a59
src/final_pipeline/__init__.py,130,b87c07d2a60f81fdc59631336b09aa1b02ecf78f928260a16b2b068d523bf4d8
src/final_pipeline/__pycache__/__init__.cpython-312.pyc,332,c4143797be68166fff14cf789c6180db6e342398e4f197d0abdf3bcec27b88dd
src/final_pipeline/__pycache__/ecmwf.cpython-312.pyc,47416,d25424183fc7edca77eb4aae5241cafe414077b7c14a6d18b0c26c73d7b0abbc
src/final_pipeline/__pycache__/hko.cpython-312.pyc,34168,c95d5f4b1e8c63e5777365088d7b906e82ce6dfc86e4aac327891877b971c38e
src/final_pipeline/__pycache__/market_books.cpython-312.pyc,100311,6c2a52260fa462c197115560601d4f1a5e5c1c82029c63d94f806196e6f61421
src/final_pipeline/__pycache__/release.cpython-312.pyc,25914,e9865507cefdb84ad92a0bde6700e70bd90b409aabd9df7a1697173ca7e8441d
src/final_pipeline/__pycache__/reporting.cpython-312.pyc,53207,51e399eb9b13a6b099f86c805464cd1940b7d8fa9209cf26d8c92adf5cde8a00
src/final_pipeline/__pycache__/residuals.cpython-312.pyc,40237,6327f60b86d0f36b14f4a7af3abdc2693354eb0da6e4c3ef22f364e0ea100c24
src/final_pipeline/__pycache__/synthesis.cpython-312.pyc,77803,b5ff0defeb2fd3ea234947e31ad5ad238a0cb31dfe130a13af578281d29ace08
src/final_pipeline/__pycache__/trading.cpython-312.pyc,81481,1f8eb48ab31f6fc3824c197eaa8f57d68c632f5f1a911ce98dca888b4ea1ce85
src/final_pipeline/__pycache__/weather_models.cpython-312.pyc,67167,1fba5ba251d1e16daa0678cc74a0bc1fcb36388e6fc16611753231e29db3760d
src/final_pipeline/ecmwf.py,62712,016dc6257bd9561bc0cea87540bf9c5f3bf02be7b04f7b9a483ec599e1eef940
src/final_pipeline/hko.py,37600,ec932ead099d6180f8cdd20ff55eed266359192367b9704bdc882a5b9a567799
src/final_pipeline/market_books.py,142621,c1450e3d30715042e7ffdacc23eca76fe0cd65812ca5a2a73cc66f14ff98836b
src/final_pipeline/release.py,28538,1e0f565883d7e64ac173d8c8fca6d043408ea2d28ada417a94af4929c8251091
src/final_pipeline/reporting.py,70049,2e484327bc3dd080830cd9bc2002921c45717024dfbc3f5fe9c52fa47e4bd8f4
src/final_pipeline/residuals.py,52642,57885f78eec42184a43038f7352a8aeb79ce7671e221ec4ee267a7d68ade0ae8
src/final_pipeline/synthesis.py,120247,21bb752f8810b69f0a00f44a5dc58fbd65d386e4ff1b0653e920f63a7894fc68
src/final_pipeline/trading.py,115140,798f8ec85e1dbf3448cb1e5bc709787742aff928cac06d72db64f55fc72b7d9e
src/final_pipeline/weather_models.py,98418,61121b6853d62b440847d219d617400ecc8f5b0b7b3196caf4e8b3c708561daf
tests/final_pipeline/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
tests/final_pipeline/__pycache__/test_ecmwf.cpython-312.pyc,8084,2fd6e10b3e905f9e24c52534a62aa026f68cd9f660e04180c1ff0d9a417baec5
tests/final_pipeline/__pycache__/test_market_books.cpython-312.pyc,13545,e2a7ea444b47cdf53a7d09d0118130411e27e868c07c52b613f4743dfc9564b0
tests/final_pipeline/__pycache__/test_release.cpython-312.pyc,7003,e7c23909f7df9485cad553ac3c149391075b2f1f924f587c5c1386352dc5712e
tests/final_pipeline/__pycache__/test_reporting.cpython-312.pyc,8922,1632cd8fdf86a3894ca56e07230b15535d076c6421763330c1f38284977cea0c
tests/final_pipeline/__pycache__/test_synthesis.cpython-312.pyc,10849,d7ae9a382fff9d13c4790097b53959bb20347ac313b295738afb135ce90b70b2
tests/final_pipeline/__pycache__/test_trading.cpython-312.pyc,10514,358b15f0649b03d6ef2e44ac49ab5819b34bc5c09b472dea997abf723c6d5fee
tests/final_pipeline/__pycache__/test_weather_models.cpython-312.pyc,8922,9d3fc1a21ae10f67c81aba76bf295a21134a3471f257ed81deffb77d3b635eb8
tests/final_pipeline/test_ecmwf.py,6804,d762f1c05296ceac9c2c34f54375ff6d03a17bda6e60e104ddcc9472d3bb1736
tests/final_pipeline/test_market_books.py,11027,d325d16ed4878b1ddfcbfedc53f4b9dcef6305693fd030eef66e1cf55541fd23
tests/final_pipeline/test_release.py,5078,bed318def9cd5e8d81c0f56b1da64c5651cf796a36db775e794cfdf2c87a9aeb
tests/final_pipeline/test_reporting.py,6944,1ec1074581ce918f8ae655fa81488a0ea7be8bb04535f000ea19a554b5657124
tests/final_pipeline/test_residuals.py,10064,82b7d24d1e6532a4a44eea2cb53ed9c094ba6bac20db72a358e7c738e9b7009e
tests/final_pipeline/test_synthesis.py,8706,4e2dfbd64f1a72edc1d1ccd5ec2313fcbd8e015c97212134f3620831bdc78c41
tests/final_pipeline/test_trading.py,8847,4e9f22316a9d17058a7f0a0b640b19844504ad8238cffe5e938642088b7da013
tests/final_pipeline/test_weather_models.py,6967,307143ae9835589ca6d38e194b64b728a2da2f6c3e8d8cb67814ac401b647a6e
