event_date,decision_rule,_join_token,market_slug_market,group_item_title_market,contract_event_type_v2_market,event_set_v2_market,selected_yes_token_id_market,p_market,Y_event_int_market,hko_tmax_C,price_staleness_hours,market_slug_ecmwf,group_item_title_ecmwf,contract_event_type_v2_ecmwf,event_set_v2_ecmwf,selected_yes_token_id_ecmwf,p_ecmwf_proxy,Y_event_int_ecmwf,forecast_hko_daily_max_C,temperature_error_C,abs_temperature_error_C,selected_run_init_utc,decision_cutoff_utc,market_slug,group_item_title,contract_event_type_v2,event_set_v2,selected_yes_token_id,Y_event_int,Y_mismatch,brier_market_common,brier_ecmwf_common,log_market_common,log_ecmwf_common,delta_brier_market_minus_ecmwf,delta_log_market_minus_ecmwf,calibration_ready,n_train_dates,training_start_date,training_end_date,training_last_outcome_available_utc,bias_correction_C,sigma_mle_C,sigma_used_C,corrected_forecast_hko_daily_max_C,corrected_temperature_error_C,event_lower_C,event_upper_C,p_ecmwf_raw,p_ecmwf_bias_fixed_sigma,p_ecmwf_bias_scale,brier_market,log_market,brier_ecmwf_raw,log_ecmwf_raw,brier_ecmwf_bias_fixed_sigma,log_ecmwf_bias_fixed_sigma,brier_ecmwf_bias_scale,log_ecmwf_bias_scale
2026-03-24,24h_prior,69135516311351049101182041222287094292199596565962661027330097748096697074537,highest-temperature-in-hong-kong-on-march-24-2026-25c,25°C,interior_bin,"[25, 26)",69135516311351049101182041222287094292199596565962661027330097748096697074537,0.175,0,26.9,0.9933333333333332,highest-temperature-in-hong-kong-on-march-24-2026-25c,25°C,interior_bin,"[25, 26)",69135516311351049101182041222287094292199596565962661027330097748096697074537,0.2605588311462989,0,25.6,-1.2999999999999972,1.2999999999999972,2026-03-22T06:00:00+00:00,2026-03-22T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-24-2026-25c,25°C,interior_bin,"[25, 26)",69135516311351049101182041222287094292199596565962661027330097748096697074537,0,False,0.0306249999999999,0.0678909044883255,0.1923718926474561,0.301860555298609,-0.0372659044883255,-0.1094886626511528,False,1,,,,,,,,,25.0,26.0,0.2605588311462989,,,,,,,,,,
2026-03-24,24h_prior,30554253718225619757398478589155372644408539980043353179754089532304373679725,highest-temperature-in-hong-kong-on-march-24-2026-26c,26°C,interior_bin,"[26, 27)",30554253718225619757398478589155372644408539980043353179754089532304373679725,0.185,1,26.9,0.9938888888888888,highest-temperature-in-hong-kong-on-march-24-2026-26c,26°C,interior_bin,"[26, 27)",30554253718225619757398478589155372644408539980043353179754089532304373679725,0.2195389656117957,1,25.6,-1.2999999999999972,1.2999999999999972,2026-03-22T06:00:00+00:00,2026-03-22T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-24-2026-26c,26°C,interior_bin,"[26, 27)",30554253718225619757398478589155372644408539980043353179754089532304373679725,1,False,0.664225,0.609119426198306,1.6873994539038122,1.5162255423501922,0.055105573801694,0.1711739115536199,False,1,,,,,,,,,26.0,27.0,0.2195389656117957,,,,,,,,,,
2026-03-24,24h_prior,78692401451453472805200641405814451281055375405576234851156999373730988800439,highest-temperature-in-hong-kong-on-march-24-2026-27c,27°C,interior_bin,"[27, 28)",78692401451453472805200641405814451281055375405576234851156999373730988800439,0.325,0,26.9,0.9883333333333332,highest-temperature-in-hong-kong-on-march-24-2026-27c,27°C,interior_bin,"[27, 28)",78692401451453472805200641405814451281055375405576234851156999373730988800439,0.1205246531526716,0,25.6,-1.2999999999999972,1.2999999999999972,2026-03-22T06:00:00+00:00,2026-03-22T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-24-2026-27c,27°C,interior_bin,"[27, 28)",78692401451453472805200641405814451281055375405576234851156999373730988800439,0,False,0.105625,0.0145261920175717,0.3930425881096072,0.1284297460702464,0.0910988079824282,0.2646128420393607,False,1,,,,,,,,,27.0,28.0,0.1205246531526716,,,,,,,,,,
2026-03-24,24h_prior,25774213028808917783935924032705159430534396020633061949453886501450333035247,highest-temperature-in-hong-kong-on-march-24-2026-28corhigher,28°C or higher,upper_tail,"[28, infinity)",25774213028808917783935924032705159430534396020633061949453886501450333035247,0.22,0,26.9,0.9922222222222222,highest-temperature-in-hong-kong-on-march-24-2026-28corhigher,28°C or higher,upper_tail,"[28, infinity)",25774213028808917783935924032705159430534396020633061949453886501450333035247,0.0547992916995581,0,25.6,-1.2999999999999972,1.2999999999999972,2026-03-22T06:00:00+00:00,2026-03-22T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-24-2026-28corhigher,28°C or higher,upper_tail,"[28, infinity)",25774213028808917783935924032705159430534396020633061949453886501450333035247,0,False,0.0484,0.0030029623707732,0.2484613592984996,0.0563579843039838,0.0453970376292267,0.1921033749945157,False,1,,,,,,,,,28.0,inf,0.0547992916995581,,,,,,,,,,
2026-05-03,24h_prior,40915820659694755924152472680772369134767580311555313192605845498177968711594,highest-temperature-in-hong-kong-on-may-3-2026-29c,29°C,interior_bin,"[29, 30)",40915820659694755924152472680772369134767580311555313192605845498177968711594,0.405,1,29.6,0.9977777777777778,highest-temperature-in-hong-kong-on-may-3-2026-29c,29°C,interior_bin,"[29, 30)",40915820659694755924152472680772369134767580311555313192605845498177968711594,0.1818317583821429,1,28.2,-1.400000000000002,1.400000000000002,2026-05-01T06:00:00+00:00,2026-05-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-3-2026-29c,29°C,interior_bin,"[29, 30)",40915820659694755924152472680772369134767580311555313192605845498177968711594,1,False,0.354025,0.6693992715920561,0.9038682118755978,1.7046734239243873,-0.3153742715920561,-0.8008052120487894,True,37,2026-03-16,2026-04-30,2026-05-01 16:00:00+00:00,1.859459459459459,0.882704523259902,0.882704523259902,30.059459459459458,0.4594594594594561,29.0,30.0,0.1818317583821429,0.24419137594065865,0.35812474610741757,0.354025,0.9038682118755978,0.6693992715920561,1.7046734239243873,0.5712466762024748,1.40980303348746,0.41200384155966724,1.0268739004630036
2026-03-25,24h_prior,12656933192627678529143676547590123026507313796378840266478793759326273310265,highest-temperature-in-hong-kong-on-march-25-2026-18corbelow,18°C or below,lower_tail_endpoint,"(-infinity, 19)",12656933192627678529143676547590123026507313796378840266478793759326273310265,0.0035,0,30.0,0.9905555555555556,highest-temperature-in-hong-kong-on-march-25-2026-18corbelow,18°C or below,lower_tail_endpoint,"(-infinity, 19)",12656933192627678529143676547590123026507313796378840266478793759326273310265,4.923791485644813e-09,0,27.6,-2.3999999999999986,2.3999999999999986,2026-03-23T06:00:00+00:00,2026-03-23T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-25-2026-18corbelow,18°C or below,lower_tail_endpoint,"(-infinity, 19)",12656933192627678529143676547590123026507313796378840266478793759326273310265,0,False,1.225e-05,2.4243722594108356e-17,0.0035061393292875,1.000000500029089e-06,1.2249999999975758e-05,0.0035051393287875,False,1,,,,,,,,,-inf,19.0,4.923791485644813e-09,,,,,,,,,,
2026-03-25,24h_prior,35661429830282660725405388626216874713967573969912136767653632280648406230268,highest-temperature-in-hong-kong-on-march-25-2026-19c,19°C,interior_bin,"[19, 20)",35661429830282660725405388626216874713967573969912136767653632280648406230268,0.0035,0,30.0,0.99,highest-temperature-in-hong-kong-on-march-25-2026-19c,19°C,interior_bin,"[19, 20)",35661429830282660725405388626216874713967573969912136767653632280648406230268,1.974973564689009e-07,0,27.6,-2.3999999999999986,2.3999999999999986,2026-03-23T06:00:00+00:00,2026-03-23T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-25-2026-19c,19°C,interior_bin,"[19, 20)",35661429830282660725405388626216874713967573969912136767653632280648406230268,0,False,1.225e-05,3.900520581220412e-14,0.0035061393292875,1.000000500029089e-06,1.2249999960994796e-05,0.0035051393287875,False,1,,,,,,,,,19.0,20.0,1.974973564689009e-07,,,,,,,,,,
2026-03-25,24h_prior,74965317274491758079286074758244691675836835780685008505710911824542847000457,highest-temperature-in-hong-kong-on-march-25-2026-20c,20°C,interior_bin,"[20, 21)",74965317274491758079286074758244691675836835780685008505710911824542847000457,0.004,0,30.0,0.9941666666666666,highest-temperature-in-hong-kong-on-march-25-2026-20c,20°C,interior_bin,"[20, 21)",74965317274491758079286074758244691675836835780685008505710911824542847000457,5.210122759780056e-06,0,27.6,-2.3999999999999986,2.3999999999999986,2026-03-23T06:00:00+00:00,2026-03-23T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-25-2026-20c,20°C,interior_bin,"[20, 21)",74965317274491758079286074758244691675836835780685008505710911824542847000457,0,False,1.6e-05,2.7145379171978145e-11,0.0040080213975388,5.210136332516785e-06,1.5999972854620827e-05,0.0040028112612063,False,1,,,,,,,,,20.0,21.0,5.210122759780056e-06,,,,,,,,,,
2026-03-25,24h_prior,87953537897502207805897315755989158651453327171327144549899828836282875077548,highest-temperature-in-hong-kong-on-march-25-2026-21c,21°C,interior_bin,"[21, 22)",87953537897502207805897315755989158651453327171327144549899828836282875077548,0.004,0,30.0,0.9897222222222222,highest-temperature-in-hong-kong-on-march-25-2026-21c,21°C,interior_bin,"[21, 22)",87953537897502207805897315755989158651453327171327144549899828836282875077548,8.906858089663405e-05,0,27.6,-2.3999999999999986,2.3999999999999986,2026-03-23T06:00:00+00:00,2026-03-23T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-25-2026-21c,21°C,interior_bin,"[21, 22)",87953537897502207805897315755989158651453327171327144549899828836282875077548,0,False,1.6e-05,7.933212102940245e-09,0.0040080213975388,8.907254773823457e-05,1.599206678789706e-05,0.0039189488498005,False,1,,,,,,,,,21.0,22.0,8.906858089663405e-05,,,,,,,,,,
2026-03-25,24h_prior,85593705110850393416588149751910603985865049242427286019907997285544316213862,highest-temperature-in-hong-kong-on-march-25-2026-22c,22°C,interior_bin,"[22, 23)",85593705110850393416588149751910603985865049242427286019907997285544316213862,0.0135,0,30.0,0.9933333333333332,highest-temperature-in-hong-kong-on-march-25-2026-22c,22°C,interior_bin,"[22, 23)",85593705110850393416588149751910603985865049242427286019907997285544316213862,0.0009878193565888,0,27.6,-2.3999999999999986,2.3999999999999986,2026-03-23T06:00:00+00:00,2026-03-23T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-25-2026-22c,22°C,interior_bin,"[22, 23)",85593705110850393416588149751910603985865049242427286019907997285544316213862,0,False,0.0001822499999999,9.757870812515106e-07,0.0135919535194669,0.000988307571668,0.0001812742129187,0.0126036459477989,False,1,,,,,,,,,22.0,23.0,0.0009878193565888,,,,,,,,,,
2026-03-25,24h_prior,88455973483231224552550679490246033019627500814076700971155399059511087234143,highest-temperature-in-hong-kong-on-march-25-2026-23c,23°C,interior_bin,"[23, 24)",88455973483231224552550679490246033019627500814076700971155399059511087234143,0.0345,0,30.0,0.9933333333333332,highest-temperature-in-hong-kong-on-march-25-2026-23c,23°C,interior_bin,"[23, 24)",88455973483231224552550679490246033019627500814076700971155399059511087234143,0.0071152354432029,0,27.6,-2.3999999999999986,2.3999999999999986,2026-03-23T06:00:00+00:00,2026-03-23T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-25-2026-23c,23°C,interior_bin,"[23, 24)",88455973483231224552550679490246033019627500814076700971155399059511087234143,0,False,0.00119025,5.0626575412210765e-05,0.0351091771135678,0.0071406694486752,0.0011396234245877,0.0279685076648926,False,1,,,,,,,,,23.0,24.0,0.0071152354432029,,,,,,,,,,
2026-03-25,24h_prior,2911703517184963434171723185943428689708998400639162984489679257915821861772,highest-temperature-in-hong-kong-on-march-25-2026-24c,24°C,interior_bin,"[24, 25)",2911703517184963434171723185943428689708998400639162984489679257915821861772,0.07,0,30.0,0.9894444444444443,highest-temperature-in-hong-kong-on-march-25-2026-24c,24°C,interior_bin,"[24, 25)",2911703517184963434171723185943428689708998400639162984489679257915821861772,0.0333206837641829,0,27.6,-2.3999999999999986,2.3999999999999986,2026-03-23T06:00:00+00:00,2026-03-23T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-25-2026-24c,24°C,interior_bin,"[24, 25)",2911703517184963434171723185943428689708998400639162984489679257915821861772,0,False,0.0049,0.0011102679665126,0.0725706928348355,0.033888466000109,0.0037897320334873,0.0386822268347264,False,1,,,,,,,,,24.0,25.0,0.0333206837641829,,,,,,,,,,
2026-03-25,24h_prior,48261398911745060735282029377003717213202876304764845082990561855224474222455,highest-temperature-in-hong-kong-on-march-25-2026-25c,25°C,interior_bin,"[25, 26)",48261398911745060735282029377003717213202876304764845082990561855224474222455,0.0575,0,30.0,0.99,highest-temperature-in-hong-kong-on-march-25-2026-25c,25°C,interior_bin,"[25, 26)",48261398911745060735282029377003717213202876304764845082990561855224474222455,0.1015429725067298,0,27.6,-2.3999999999999986,2.3999999999999986,2026-03-23T06:00:00+00:00,2026-03-23T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-25-2026-25c,25°C,interior_bin,"[25, 26)",48261398911745060735282029377003717213202876304764845082990561855224474222455,0,False,0.00330625,0.0103109752655024,0.0592193596599712,0.1070764008435365,-0.0070047252655024,-0.0478570411835653,False,1,,,,,,,,,25.0,26.0,0.1015429725067298,,,,,,,,,,
2026-03-25,24h_prior,48625235375638569300653183415041950043110165123292807912776961273592197936653,highest-temperature-in-hong-kong-on-march-25-2026-26c,26°C,interior_bin,"[26, 27)",48625235375638569300653183415041950043110165123292807912776961273592197936653,0.2,0,30.0,0.9952777777777778,highest-temperature-in-hong-kong-on-march-25-2026-26c,26°C,interior_bin,"[26, 27)",48625235375638569300653183415041950043110165123292807912776961273592197936653,0.2015170661941665,0,27.6,-2.3999999999999986,2.3999999999999986,2026-03-23T06:00:00+00:00,2026-03-23T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-25-2026-26c,26°C,interior_bin,"[26, 27)",48625235375638569300653183415041950043110165123292807912776961273592197936653,0,False,0.04,0.040609127967504,0.2231435513142097,0.2250416843722114,-0.000609127967504,-0.0018981330580016,False,1,,,,,,,,,26.0,27.0,0.2015170661941665,,,,,,,,,,
2026-03-25,24h_prior,54489479291181091878944185758956172619425735262609328058120202757506067701540,highest-temperature-in-hong-kong-on-march-25-2026-27c,27°C,interior_bin,"[27, 28)",54489479291181091878944185758956172619425735262609328058120202757506067701540,0.205,0,30.0,0.9925,highest-temperature-in-hong-kong-on-march-25-2026-27c,27°C,interior_bin,"[27, 28)",54489479291181091878944185758956172619425735262609328058120202757506067701540,0.2605588311462989,0,27.6,-2.3999999999999986,2.3999999999999986,2026-03-23T06:00:00+00:00,2026-03-23T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-25-2026-27c,27°C,interior_bin,"[27, 28)",54489479291181091878944185758956172619425735262609328058120202757506067701540,0,False,0.0420249999999999,0.0678909044883255,0.2294131643278051,0.301860555298609,-0.0258659044883255,-0.0724473909708039,False,1,,,,,,,,,27.0,28.0,0.2605588311462989,,,,,,,,,,
2026-03-25,24h_prior,24347215888988629211141694053684838241376748257315236371809667481391911222804,highest-temperature-in-hong-kong-on-march-25-2026-28corhigher,28°C or higher,upper_tail,"[28, infinity)",24347215888988629211141694053684838241376748257315236371809667481391911222804,0.555,1,30.0,0.9933333333333332,highest-temperature-in-hong-kong-on-march-25-2026-28corhigher,28°C or higher,upper_tail,"[28, infinity)",24347215888988629211141694053684838241376748257315236371809667481391911222804,0.3948629104640255,1,27.6,-2.3999999999999986,2.3999999999999986,2026-03-23T06:00:00+00:00,2026-03-23T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-25-2026-28corhigher,28°C or higher,upper_tail,"[28, infinity)",24347215888988629211141694053684838241376748257315236371809667481391911222804,1,False,0.1980249999999999,0.36619089713207,0.5887871652357024,0.929216636437401,-0.16816589713207,-0.3404294712016986,False,1,,,,,,,,,28.0,inf,0.3948629104640255,,,,,,,,,,
2026-05-03,24h_prior,60443370186417456467865976872489251706113489436917680078203542614823012258953,highest-temperature-in-hong-kong-on-may-3-2026-28c,28°C,interior_bin,"[28, 29)",60443370186417456467865976872489251706113489436917680078203542614823012258953,0.335,0,29.6,0.9988888888888888,highest-temperature-in-hong-kong-on-may-3-2026-28c,28°C,interior_bin,"[28, 29)",60443370186417456467865976872489251706113489436917680078203542614823012258953,0.2561336880197626,0,28.2,-1.400000000000002,1.400000000000002,2026-05-01T06:00:00+00:00,2026-05-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-3-2026-28c,28°C,interior_bin,"[28, 29)",60443370186417456467865976872489251706113489436917680078203542614823012258953,0,False,0.112225,0.065604466138605,0.4079682383262829,0.2958939484935095,0.0466205338613949,0.1120742898327734,True,37,2026-03-16,2026-04-30,2026-05-01 16:00:00+00:00,1.859459459459459,0.882704523259902,0.882704523259902,30.059459459459458,0.4594594594594561,28.0,29.0,0.2561336880197626,0.15511846178106853,0.10520178365589955,0.11222500000000002,0.4079682383262829,0.06560446613860509,0.2958939484935095,0.024061737185324818,0.1685588529095899,0.011067415284382693,0.11115704272521183
2026-05-03,24h_prior,111410091843448536341233837142071182079897792069150613274735878436102546564740,highest-temperature-in-hong-kong-on-may-3-2026-27c,27°C,interior_bin,"[27, 28)",111410091843448536341233837142071182079897792069150613274735878436102546564740,0.055,0,29.6,0.9988888888888888,highest-temperature-in-hong-kong-on-may-3-2026-27c,27°C,interior_bin,"[27, 28)",111410091843448536341233837142071182079897792069150613274735878436102546564740,0.2351094847929893,0,28.2,-1.400000000000002,1.400000000000002,2026-05-01T06:00:00+00:00,2026-05-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-3-2026-27c,27°C,interior_bin,"[27, 28)",111410091843448536341233837142071182079897792069150613274735878436102546564740,0,False,0.003025,0.0552764698396248,0.0565703514883943,0.2680225727743268,-0.0522514698396248,-0.2114522212859324,True,37,2026-03-16,2026-04-30,2026-05-01 16:00:00+00:00,1.859459459459459,0.882704523259902,0.882704523259902,30.059459459459458,0.4594594594594561,27.0,28.0,0.2351094847929893,0.06418725903595301,0.009556683215276363,0.003025,0.05657035148839435,0.055276469839624864,0.2680225727743268,0.004120004222548532,0.06633988559243048,9.133019407714496e-05,0.009602641351597817
2026-03-27,24h_prior,21504467181616258984888610080610713303929949633371084122946192948429989847910,highest-temperature-in-hong-kong-on-march-27-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",21504467181616258984888610080610713303929949633371084122946192948429989847910,0.004,0,26.2,0.9911111111111112,highest-temperature-in-hong-kong-on-march-27-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",21504467181616258984888610080610713303929949633371084122946192948429989847910,0.0001228663899651,0,25.5,-0.6999999999999993,0.6999999999999993,2026-03-25T06:00:00+00:00,2026-03-25T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-27-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",21504467181616258984888610080610713303929949633371084122946192948429989847910,0,False,1.6e-05,1.5096149783056025e-08,0.0040080213975388,0.0001228739386582,1.5984903850216942e-05,0.0038851474588805,False,3,,,,,,,,,-inf,20.0,0.0001228663899651,,,,,,,,,,
2026-05-03,24h_prior,87020764522710506909328315504264510132195203403844565095165017797240138179595,highest-temperature-in-hong-kong-on-may-3-2026-26c,26°C,interior_bin,"[26, 27)",87020764522710506909328315504264510132195203403844565095165017797240138179595,0.0185,0,29.6,0.9961111111111112,highest-temperature-in-hong-kong-on-may-3-2026-26c,26°C,interior_bin,"[26, 27)",87020764522710506909328315504264510132195203403844565095165017797240138179595,0.1406220211694106,0,28.2,-1.400000000000002,1.400000000000002,2026-05-01T06:00:00+00:00,2026-05-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-3-2026-26c,26°C,interior_bin,"[26, 27)",87020764522710506909328315504264510132195203403844565095165017797240138179595,0,False,0.0003422499999999,0.0197745528377701,0.0186732652656212,0.1515464318576135,-0.0194323028377701,-0.1328731665919922,True,37,2026-03-16,2026-04-30,2026-05-01 16:00:00+00:00,1.859459459459459,0.882704523259902,0.882704523259902,30.059459459459458,0.4594594594594561,26.0,27.0,0.1406220211694106,0.017291302489316485,0.00026200166997703,0.00034224999999999994,0.018673265265621256,0.019774552837770167,0.1515464318576135,0.00029898914177704246,0.017442543026400033,6.864487507075254e-08,0.0002620359984107676
2026-03-27,24h_prior,74381165252008193294141801724469368635177857243492606443982441178446220824522,highest-temperature-in-hong-kong-on-march-27-2026-20c,20°C,interior_bin,"[20, 21)",74381165252008193294141801724469368635177857243492606443982441178446220824522,0.0025,0,26.2,0.9916666666666668,highest-temperature-in-hong-kong-on-march-27-2026-20c,20°C,interior_bin,"[20, 21)",74381165252008193294141801724469368635177857243492606443982441178446220824522,0.0012270316416649,0,25.5,-0.6999999999999993,0.6999999999999993,2026-03-25T06:00:00+00:00,2026-03-25T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-27-2026-20c,20°C,interior_bin,"[20, 21)",74381165252008193294141801724469368635177857243492606443982441178446220824522,0,False,6.25e-06,1.5056066496468597e-06,0.0025031302181184,0.001227785061366,4.744393350353141e-06,0.0012753451567524,False,3,,,,,,,,,20.0,21.0,0.0012270316416649,,,,,,,,,,
2026-03-27,24h_prior,50216337123608368635981420998207922699423183302244226419438705541114009499748,highest-temperature-in-hong-kong-on-march-27-2026-21c,21°C,interior_bin,"[21, 22)",50216337123608368635981420998207922699423183302244226419438705541114009499748,0.004,0,26.2,0.9911111111111112,highest-temperature-in-hong-kong-on-march-27-2026-21c,21°C,interior_bin,"[21, 22)",50216337123608368635981420998207922699423183302244226419438705541114009499748,0.0084654305970152,0,25.5,-0.6999999999999993,0.6999999999999993,2026-03-25T06:00:00+00:00,2026-03-25T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-27-2026-21c,21°C,interior_bin,"[21, 22)",50216337123608368635981420998207922699423183302244226419438705541114009499748,0,False,1.6e-05,7.166351519288114e-05,0.0040080213975388,0.0085014658681214,-5.566351519288114e-05,-0.0044934444705826,False,3,,,,,,,,,21.0,22.0,0.0084654305970152,,,,,,,,,,
2026-03-27,24h_prior,32488400266355763015032741739258899200441428753994679104529538653666327787626,highest-temperature-in-hong-kong-on-march-27-2026-22c,22°C,interior_bin,"[22, 23)",32488400266355763015032741739258899200441428753994679104529538653666327787626,0.0065,0,26.2,0.99,highest-temperature-in-hong-kong-on-march-27-2026-22c,22°C,interior_bin,"[22, 23)",32488400266355763015032741739258899200441428753994679104529538653666327787626,0.0379750236441693,0,25.5,-0.6999999999999993,0.6999999999999993,2026-03-25T06:00:00+00:00,2026-03-25T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-27-2026-22c,22°C,interior_bin,"[22, 23)",32488400266355763015032741739258899200441428753994679104529538653666327787626,0,False,4.225e-05,0.0014421024207752,0.0065212169902654,0.038714865705613,-0.0013998524207752,-0.0321936487153476,False,3,,,,,,,,,22.0,23.0,0.0379750236441693,,,,,,,,,,
2026-03-27,24h_prior,67069094646061325414181065731559567715856785964401770438504631073567284666501,highest-temperature-in-hong-kong-on-march-27-2026-23c,23°C,interior_bin,"[23, 24)",67069094646061325414181065731559567715856785964401770438504631073567284666501,0.007,0,26.2,0.99,highest-temperature-in-hong-kong-on-march-27-2026-23c,23°C,interior_bin,"[23, 24)",67069094646061325414181065731559567715856785964401770438504631073567284666501,0.1108649016586423,0,25.5,-0.6999999999999993,0.6999999999999993,2026-03-25T06:00:00+00:00,2026-03-25T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-27-2026-23c,23°C,interior_bin,"[23, 24)",67069094646061325414181065731559567715856785964401770438504631073567284666501,0,False,4.9000000000000005e-05,0.0122910264197804,0.0070246149369644,0.1175060883757946,-0.0122420264197804,-0.1104814734388302,False,3,,,,,,,,,23.0,24.0,0.1108649016586423,,,,,,,,,,
2026-05-03,24h_prior,28860126515106115691772697301651664037818327170223470821728652267001479647445,highest-temperature-in-hong-kong-on-may-3-2026-25c,25°C,interior_bin,"[25, 26)",28860126515106115691772697301651664037818327170223470821728652267001479647445,0.007,0,29.6,0.9977777777777778,highest-temperature-in-hong-kong-on-may-3-2026-25c,25°C,interior_bin,"[25, 26)",28860126515106115691772697301651664037818327170223470821728652267001479647445,0.0547846815912408,0,28.2,-1.400000000000002,1.400000000000002,2026-05-01T06:00:00+00:00,2026-05-01T16:00:00+00:00,highest-temperature-in-hong-kong-on-may-3-2026-25c,25°C,interior_bin,"[25, 26)",28860126515106115691772697301651664037818327170223470821728652267001479647445,0,False,4.9000000000000005e-05,0.0030013613370536,0.0070246149369644,0.0563425272743023,-0.0029523613370536,-0.0493179123373379,True,37,2026-03-16,2026-04-30,2026-05-01 16:00:00+00:00,1.859459459459459,0.882704523259902,0.882704523259902,30.059459459459458,0.4594594594594561,25.0,26.0,0.0547846815912408,0.0030300066951857163,2.118788284766193e-06,4.9000000000000005e-05,0.007024614936964466,0.0030013613370536386,0.05634252727430238,9.180940572870266e-06,0.003034606459366246,4.489263795662467e-12,2.118790529456773e-06
2026-03-27,24h_prior,67806656430312873415623375769685163366204044693944257425878203047139104994347,highest-temperature-in-hong-kong-on-march-27-2026-24c,24°C,interior_bin,"[24, 25)",67806656430312873415623375769685163366204044693944257425878203047139104994347,0.048,0,26.2,0.9905555555555556,highest-temperature-in-hong-kong-on-march-27-2026-24c,24°C,interior_bin,"[24, 25)",67806656430312873415623375769685163366204044693944257425878203047139104994347,0.2107860862503066,0,25.5,-0.6999999999999993,0.6999999999999993,2026-03-25T06:00:00+00:00,2026-03-25T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-27-2026-24c,24°C,interior_bin,"[24, 25)",67806656430312873415623375769685163366204044693944257425878203047139104994347,0,False,0.002304,0.0444307741567216,0.0491902441907717,0.236717874794341,-0.0421267741567216,-0.1875276306035692,False,3,,,,,,,,,24.0,25.0,0.2107860862503066,,,,,,,,,,
2026-03-27,24h_prior,63437344485655135382335021671971527249316141736618758443776897304537950605990,highest-temperature-in-hong-kong-on-march-27-2026-25c,25°C,interior_bin,"[25, 26)",63437344485655135382335021671971527249316141736618758443776897304537950605990,0.085,0,26.2,0.9877777777777778,highest-temperature-in-hong-kong-on-march-27-2026-25c,25°C,interior_bin,"[25, 26)",63437344485655135382335021671971527249316141736618758443776897304537950605990,0.2611173196364726,0,25.5,-0.6999999999999993,0.6999999999999993,2026-03-25T06:00:00+00:00,2026-03-25T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-27-2026-25c,25°C,interior_bin,"[25, 26)",63437344485655135382335021671971527249316141736618758443776897304537950605990,0,False,0.007225,0.0681822546141358,0.0888312137066157,0.3026161252192849,-0.0609572546141358,-0.2137849115126691,False,3,,,,,,,,,25.0,26.0,0.2611173196364726,,,,,,,,,,
2026-03-27,24h_prior,63611159113458626054028364284072591815020738596249907013386357449451218280104,highest-temperature-in-hong-kong-on-march-27-2026-27c,27°C,interior_bin,"[27, 28)",63611159113458626054028364284072591815020738596249907013386357449451218280104,0.375,0,26.2,0.9877777777777778,highest-temperature-in-hong-kong-on-march-27-2026-27c,27°C,interior_bin,"[27, 28)",63611159113458626054028364284072591815020738596249907013386357449451218280104,0.1108649016586423,0,25.5,-0.6999999999999993,0.6999999999999993,2026-03-25T06:00:00+00:00,2026-03-25T16:00:00+00:00,highest-temperature-in-hong-kong-on-march-27-2026-27c,27°C,interior_bin,"[27, 28)",63611159113458626054028364284072591815020738596249907013386357449451218280104,0,False,0.140625,0.0122910264197804,0.4700036292457356,0.1175060883757946,0.1283339735802195,0.3524975408699409,False,3,,,,,,,,,27.0,28.0,0.1108649016586423,,,,,,,,,,
