event_date,decision_rule,decision_cutoff_utc,availability_delay_hours_assumed,selected_run_init_utc,selected_run_available_utc_assumed,selected_run_before_cutoff,model,run_init_utc_str,run_init_utc,forecast_valid_date_hkt,model_forecast,forecast_hko_daily_max_C,forecast_hko_daily_mean_C,n_hourly_values_for_event_day,first_forecast_valid_time_local,last_forecast_valid_time_local,min_lead_hours_from_run_init,max_lead_hours_from_run_init,target_hko_tmax_C,temperature_error_C,abs_temperature_error_C
2026-04-09,12h_prior,2026-04-08T04:00:00+00:00,6,2026-04-07T18:00:00+00:00,2026-04-08T00:00:00+00:00,True,ecmwf_ifs,2026-04-07T18:00,2026-04-07T18:00:00+00:00,2026-04-09,ecmwf_ifs,26.2,24.34583333333333,24.0,2026-04-09,2026-04-09 23:00:00,22.0,45.0,28.0,-1.8000000000000007,1.8000000000000007
2026-04-09,6h_prior,2026-04-08T10:00:00+00:00,6,2026-04-08T00:00:00+00:00,2026-04-08T06:00:00+00:00,True,ecmwf_ifs,2026-04-08T00:00,2026-04-08T00:00:00+00:00,2026-04-09,ecmwf_ifs,26.4,24.420833333333334,24.0,2026-04-09,2026-04-09 23:00:00,16.0,39.0,28.0,-1.6000000000000014,1.6000000000000014
2026-04-09,event_day_open,2026-04-08T16:00:00+00:00,6,2026-04-08T06:00:00+00:00,2026-04-08T12:00:00+00:00,True,ecmwf_ifs,2026-04-08T06:00,2026-04-08T06:00:00+00:00,2026-04-09,ecmwf_ifs,26.4,24.316666666666666,24.0,2026-04-09,2026-04-09 23:00:00,10.0,33.0,28.0,-1.6000000000000014,1.6000000000000014
2026-04-10,24h_prior,2026-04-08T16:00:00+00:00,6,2026-04-08T06:00:00+00:00,2026-04-08T12:00:00+00:00,True,ecmwf_ifs,2026-04-08T06:00,2026-04-08T06:00:00+00:00,2026-04-10,ecmwf_ifs,26.8,24.7,24.0,2026-04-10,2026-04-10 23:00:00,34.0,57.0,28.3,-1.5,1.5
2026-04-10,12h_prior,2026-04-09T04:00:00+00:00,6,2026-04-08T18:00:00+00:00,2026-04-09T00:00:00+00:00,True,ecmwf_ifs,2026-04-08T18:00,2026-04-08T18:00:00+00:00,2026-04-10,ecmwf_ifs,26.7,24.679166666666664,24.0,2026-04-10,2026-04-10 23:00:00,22.0,45.0,28.3,-1.6000000000000014,1.6000000000000014
2026-04-10,6h_prior,2026-04-09T10:00:00+00:00,6,2026-04-09T00:00:00+00:00,2026-04-09T06:00:00+00:00,True,ecmwf_ifs,2026-04-09T00:00,2026-04-09T00:00:00+00:00,2026-04-10,ecmwf_ifs,26.9,24.795833333333334,24.0,2026-04-10,2026-04-10 23:00:00,16.0,39.0,28.3,-1.4000000000000021,1.4000000000000021
2026-04-10,event_day_open,2026-04-09T16:00:00+00:00,6,2026-04-09T06:00:00+00:00,2026-04-09T12:00:00+00:00,True,ecmwf_ifs,2026-04-09T06:00,2026-04-09T06:00:00+00:00,2026-04-10,ecmwf_ifs,26.8,24.641666666666666,24.0,2026-04-10,2026-04-10 23:00:00,10.0,33.0,28.3,-1.5,1.5
2026-04-11,24h_prior,2026-04-09T16:00:00+00:00,6,2026-04-09T06:00:00+00:00,2026-04-09T12:00:00+00:00,True,ecmwf_ifs,2026-04-09T06:00,2026-04-09T06:00:00+00:00,2026-04-11,ecmwf_ifs,26.7,24.704166666666666,24.0,2026-04-11,2026-04-11 23:00:00,34.0,57.0,27.6,-0.9000000000000021,0.9000000000000021
2026-04-11,12h_prior,2026-04-10T04:00:00+00:00,6,2026-04-09T18:00:00+00:00,2026-04-10T00:00:00+00:00,True,ecmwf_ifs,2026-04-09T18:00,2026-04-09T18:00:00+00:00,2026-04-11,ecmwf_ifs,26.7,24.645833333333332,24.0,2026-04-11,2026-04-11 23:00:00,22.0,45.0,27.6,-0.9000000000000021,0.9000000000000021
2026-04-11,6h_prior,2026-04-10T10:00:00+00:00,6,2026-04-10T00:00:00+00:00,2026-04-10T06:00:00+00:00,True,ecmwf_ifs,2026-04-10T00:00,2026-04-10T00:00:00+00:00,2026-04-11,ecmwf_ifs,26.7,24.849999999999998,24.0,2026-04-11,2026-04-11 23:00:00,16.0,39.0,27.6,-0.9000000000000021,0.9000000000000021
2026-04-11,event_day_open,2026-04-10T16:00:00+00:00,6,2026-04-10T06:00:00+00:00,2026-04-10T12:00:00+00:00,True,ecmwf_ifs,2026-04-10T06:00,2026-04-10T06:00:00+00:00,2026-04-11,ecmwf_ifs,26.8,24.708333333333332,24.0,2026-04-11,2026-04-11 23:00:00,10.0,33.0,27.6,-0.8000000000000007,0.8000000000000007
2026-04-12,24h_prior,2026-04-10T16:00:00+00:00,6,2026-04-10T06:00:00+00:00,2026-04-10T12:00:00+00:00,True,ecmwf_ifs,2026-04-10T06:00,2026-04-10T06:00:00+00:00,2026-04-12,ecmwf_ifs,27.0,24.912499999999998,24.0,2026-04-12,2026-04-12 23:00:00,34.0,57.0,28.5,-1.5,1.5
2026-04-12,12h_prior,2026-04-11T04:00:00+00:00,6,2026-04-10T18:00:00+00:00,2026-04-11T00:00:00+00:00,True,ecmwf_ifs,2026-04-10T18:00,2026-04-10T18:00:00+00:00,2026-04-12,ecmwf_ifs,26.9,24.9375,24.0,2026-04-12,2026-04-12 23:00:00,22.0,45.0,28.5,-1.6000000000000014,1.6000000000000014
2026-04-12,6h_prior,2026-04-11T10:00:00+00:00,6,2026-04-11T00:00:00+00:00,2026-04-11T06:00:00+00:00,True,ecmwf_ifs,2026-04-11T00:00,2026-04-11T00:00:00+00:00,2026-04-12,ecmwf_ifs,27.2,25.2,24.0,2026-04-12,2026-04-12 23:00:00,16.0,39.0,28.5,-1.3000000000000007,1.3000000000000007
2026-04-12,event_day_open,2026-04-11T16:00:00+00:00,6,2026-04-11T06:00:00+00:00,2026-04-11T12:00:00+00:00,True,ecmwf_ifs,2026-04-11T06:00,2026-04-11T06:00:00+00:00,2026-04-12,ecmwf_ifs,27.1,25.02916666666667,24.0,2026-04-12,2026-04-12 23:00:00,10.0,33.0,28.5,-1.3999999999999986,1.3999999999999986
2026-04-13,24h_prior,2026-04-11T16:00:00+00:00,6,2026-04-11T06:00:00+00:00,2026-04-11T12:00:00+00:00,True,ecmwf_ifs,2026-04-11T06:00,2026-04-11T06:00:00+00:00,2026-04-13,ecmwf_ifs,27.1,24.974999999999998,24.0,2026-04-13,2026-04-13 23:00:00,34.0,57.0,29.7,-2.599999999999998,2.599999999999998
2026-04-13,12h_prior,2026-04-12T04:00:00+00:00,6,2026-04-11T18:00:00+00:00,2026-04-12T00:00:00+00:00,True,ecmwf_ifs,2026-04-11T18:00,2026-04-11T18:00:00+00:00,2026-04-13,ecmwf_ifs,27.0,25.0125,24.0,2026-04-13,2026-04-13 23:00:00,22.0,45.0,29.7,-2.6999999999999993,2.6999999999999993
2026-04-13,6h_prior,2026-04-12T10:00:00+00:00,6,2026-04-12T00:00:00+00:00,2026-04-12T06:00:00+00:00,True,ecmwf_ifs,2026-04-12T00:00,2026-04-12T00:00:00+00:00,2026-04-13,ecmwf_ifs,27.1,25.09166666666667,24.0,2026-04-13,2026-04-13 23:00:00,16.0,39.0,29.7,-2.599999999999998,2.599999999999998
2026-04-13,event_day_open,2026-04-12T16:00:00+00:00,6,2026-04-12T06:00:00+00:00,2026-04-12T12:00:00+00:00,True,ecmwf_ifs,2026-04-12T06:00,2026-04-12T06:00:00+00:00,2026-04-13,ecmwf_ifs,27.0,24.912499999999998,24.0,2026-04-13,2026-04-13 23:00:00,10.0,33.0,29.7,-2.6999999999999993,2.6999999999999993
2026-04-14,24h_prior,2026-04-12T16:00:00+00:00,6,2026-04-12T06:00:00+00:00,2026-04-12T12:00:00+00:00,True,ecmwf_ifs,2026-04-12T06:00,2026-04-12T06:00:00+00:00,2026-04-14,ecmwf_ifs,27.0,24.97083333333333,24.0,2026-04-14,2026-04-14 23:00:00,34.0,57.0,29.0,-2.0,2.0
2026-04-14,12h_prior,2026-04-13T04:00:00+00:00,6,2026-04-12T18:00:00+00:00,2026-04-13T00:00:00+00:00,True,ecmwf_ifs,2026-04-12T18:00,2026-04-12T18:00:00+00:00,2026-04-14,ecmwf_ifs,27.3,25.025000000000002,24.0,2026-04-14,2026-04-14 23:00:00,22.0,45.0,29.0,-1.6999999999999993,1.6999999999999993
2026-04-14,6h_prior,2026-04-13T10:00:00+00:00,6,2026-04-13T00:00:00+00:00,2026-04-13T06:00:00+00:00,True,ecmwf_ifs,2026-04-13T00:00,2026-04-13T00:00:00+00:00,2026-04-14,ecmwf_ifs,27.3,25.245833333333334,24.0,2026-04-14,2026-04-14 23:00:00,16.0,39.0,29.0,-1.6999999999999993,1.6999999999999993
2026-04-14,event_day_open,2026-04-13T16:00:00+00:00,6,2026-04-13T06:00:00+00:00,2026-04-13T12:00:00+00:00,True,ecmwf_ifs,2026-04-13T06:00,2026-04-13T06:00:00+00:00,2026-04-14,ecmwf_ifs,27.5,25.15833333333333,24.0,2026-04-14,2026-04-14 23:00:00,10.0,33.0,29.0,-1.5,1.5
2026-04-15,24h_prior,2026-04-13T16:00:00+00:00,6,2026-04-13T06:00:00+00:00,2026-04-13T12:00:00+00:00,True,ecmwf_ifs,2026-04-13T06:00,2026-04-13T06:00:00+00:00,2026-04-15,ecmwf_ifs,27.2,24.900000000000002,24.0,2026-04-15,2026-04-15 23:00:00,34.0,57.0,28.9,-1.6999999999999993,1.6999999999999993
2026-04-15,12h_prior,2026-04-14T04:00:00+00:00,6,2026-04-13T18:00:00+00:00,2026-04-14T00:00:00+00:00,True,ecmwf_ifs,2026-04-13T18:00,2026-04-13T18:00:00+00:00,2026-04-15,ecmwf_ifs,27.3,25.016666666666666,24.0,2026-04-15,2026-04-15 23:00:00,22.0,45.0,28.9,-1.5999999999999979,1.5999999999999979
2026-04-15,6h_prior,2026-04-14T10:00:00+00:00,6,2026-04-14T00:00:00+00:00,2026-04-14T06:00:00+00:00,True,ecmwf_ifs,2026-04-14T00:00,2026-04-14T00:00:00+00:00,2026-04-15,ecmwf_ifs,27.6,25.2,24.0,2026-04-15,2026-04-15 23:00:00,16.0,39.0,28.9,-1.2999999999999972,1.2999999999999972
2026-04-15,event_day_open,2026-04-14T16:00:00+00:00,6,2026-04-14T06:00:00+00:00,2026-04-14T12:00:00+00:00,True,ecmwf_ifs,2026-04-14T06:00,2026-04-14T06:00:00+00:00,2026-04-15,ecmwf_ifs,26.8,24.925,24.0,2026-04-15,2026-04-15 23:00:00,10.0,33.0,28.9,-2.099999999999998,2.099999999999998
2026-04-16,24h_prior,2026-04-14T16:00:00+00:00,6,2026-04-14T06:00:00+00:00,2026-04-14T12:00:00+00:00,True,ecmwf_ifs,2026-04-14T06:00,2026-04-14T06:00:00+00:00,2026-04-16,ecmwf_ifs,27.0,24.837500000000002,24.0,2026-04-16,2026-04-16 23:00:00,34.0,57.0,30.2,-3.1999999999999993,3.1999999999999993
2026-04-16,12h_prior,2026-04-15T04:00:00+00:00,6,2026-04-14T18:00:00+00:00,2026-04-15T00:00:00+00:00,True,ecmwf_ifs,2026-04-14T18:00,2026-04-14T18:00:00+00:00,2026-04-16,ecmwf_ifs,26.9,24.683333333333334,24.0,2026-04-16,2026-04-16 23:00:00,22.0,45.0,30.2,-3.3000000000000007,3.3000000000000007
2026-04-16,6h_prior,2026-04-15T10:00:00+00:00,6,2026-04-15T00:00:00+00:00,2026-04-15T06:00:00+00:00,True,ecmwf_ifs,2026-04-15T00:00,2026-04-15T00:00:00+00:00,2026-04-16,ecmwf_ifs,27.1,24.912499999999998,24.0,2026-04-16,2026-04-16 23:00:00,16.0,39.0,30.2,-3.099999999999998,3.099999999999998
2026-04-16,event_day_open,2026-04-15T16:00:00+00:00,6,2026-04-15T06:00:00+00:00,2026-04-15T12:00:00+00:00,True,ecmwf_ifs,2026-04-15T06:00,2026-04-15T06:00:00+00:00,2026-04-16,ecmwf_ifs,26.8,24.6875,24.0,2026-04-16,2026-04-16 23:00:00,10.0,33.0,30.2,-3.3999999999999986,3.3999999999999986
2026-04-17,24h_prior,2026-04-15T16:00:00+00:00,6,2026-04-15T06:00:00+00:00,2026-04-15T12:00:00+00:00,True,ecmwf_ifs,2026-04-15T06:00,2026-04-15T06:00:00+00:00,2026-04-17,ecmwf_ifs,27.3,24.620833333333334,24.0,2026-04-17,2026-04-17 23:00:00,34.0,57.0,28.0,-0.6999999999999993,0.6999999999999993
2026-04-17,12h_prior,2026-04-16T04:00:00+00:00,6,2026-04-15T18:00:00+00:00,2026-04-16T00:00:00+00:00,True,ecmwf_ifs,2026-04-15T18:00,2026-04-15T18:00:00+00:00,2026-04-17,ecmwf_ifs,27.9,24.787499999999998,24.0,2026-04-17,2026-04-17 23:00:00,22.0,45.0,28.0,-0.10000000000000142,0.10000000000000142
2026-04-17,6h_prior,2026-04-16T10:00:00+00:00,6,2026-04-16T00:00:00+00:00,2026-04-16T06:00:00+00:00,True,ecmwf_ifs,2026-04-16T00:00,2026-04-16T00:00:00+00:00,2026-04-17,ecmwf_ifs,27.3,24.804166666666664,24.0,2026-04-17,2026-04-17 23:00:00,16.0,39.0,28.0,-0.6999999999999993,0.6999999999999993
2026-04-17,event_day_open,2026-04-16T16:00:00+00:00,6,2026-04-16T06:00:00+00:00,2026-04-16T12:00:00+00:00,True,ecmwf_ifs,2026-04-16T06:00,2026-04-16T06:00:00+00:00,2026-04-17,ecmwf_ifs,27.1,24.479166666666668,24.0,2026-04-17,2026-04-17 23:00:00,10.0,33.0,28.0,-0.8999999999999986,0.8999999999999986
2026-04-18,24h_prior,2026-04-16T16:00:00+00:00,6,2026-04-16T06:00:00+00:00,2026-04-16T12:00:00+00:00,True,ecmwf_ifs,2026-04-16T06:00,2026-04-16T06:00:00+00:00,2026-04-18,ecmwf_ifs,27.9,24.516666666666666,24.0,2026-04-18,2026-04-18 23:00:00,34.0,57.0,28.5,-0.6000000000000014,0.6000000000000014
2026-04-18,12h_prior,2026-04-17T04:00:00+00:00,6,2026-04-16T18:00:00+00:00,2026-04-17T00:00:00+00:00,True,ecmwf_ifs,2026-04-16T18:00,2026-04-16T18:00:00+00:00,2026-04-18,ecmwf_ifs,28.6,25.183333333333334,24.0,2026-04-18,2026-04-18 23:00:00,22.0,45.0,28.5,0.10000000000000142,0.10000000000000142
2026-04-18,6h_prior,2026-04-17T10:00:00+00:00,6,2026-04-17T00:00:00+00:00,2026-04-17T06:00:00+00:00,True,ecmwf_ifs,2026-04-17T00:00,2026-04-17T00:00:00+00:00,2026-04-18,ecmwf_ifs,29.4,25.400000000000002,24.0,2026-04-18,2026-04-18 23:00:00,16.0,39.0,28.5,0.8999999999999986,0.8999999999999986
2026-04-18,event_day_open,2026-04-17T16:00:00+00:00,6,2026-04-17T06:00:00+00:00,2026-04-17T12:00:00+00:00,True,ecmwf_ifs,2026-04-17T06:00,2026-04-17T06:00:00+00:00,2026-04-18,ecmwf_ifs,28.3,24.179166666666664,24.0,2026-04-18,2026-04-18 23:00:00,10.0,33.0,28.5,-0.1999999999999993,0.1999999999999993
2026-04-19,24h_prior,2026-04-17T16:00:00+00:00,6,2026-04-17T06:00:00+00:00,2026-04-17T12:00:00+00:00,True,ecmwf_ifs,2026-04-17T06:00,2026-04-17T06:00:00+00:00,2026-04-19,ecmwf_ifs,27.2,24.47083333333333,24.0,2026-04-19,2026-04-19 23:00:00,34.0,57.0,30.0,-2.8000000000000007,2.8000000000000007
2026-04-19,12h_prior,2026-04-18T04:00:00+00:00,6,2026-04-17T18:00:00+00:00,2026-04-18T00:00:00+00:00,True,ecmwf_ifs,2026-04-17T18:00,2026-04-17T18:00:00+00:00,2026-04-19,ecmwf_ifs,27.1,24.34583333333333,24.0,2026-04-19,2026-04-19 23:00:00,22.0,45.0,30.0,-2.8999999999999986,2.8999999999999986
2026-04-19,6h_prior,2026-04-18T10:00:00+00:00,6,2026-04-18T00:00:00+00:00,2026-04-18T06:00:00+00:00,True,ecmwf_ifs,2026-04-18T00:00,2026-04-18T00:00:00+00:00,2026-04-19,ecmwf_ifs,27.2,24.65416666666667,24.0,2026-04-19,2026-04-19 23:00:00,16.0,39.0,30.0,-2.8000000000000007,2.8000000000000007
2026-04-19,event_day_open,2026-04-18T16:00:00+00:00,6,2026-04-18T06:00:00+00:00,2026-04-18T12:00:00+00:00,True,ecmwf_ifs,2026-04-18T06:00,2026-04-18T06:00:00+00:00,2026-04-19,ecmwf_ifs,27.9,24.416666666666668,24.0,2026-04-19,2026-04-19 23:00:00,10.0,33.0,30.0,-2.1000000000000014,2.1000000000000014
2026-04-20,24h_prior,2026-04-18T16:00:00+00:00,6,2026-04-18T06:00:00+00:00,2026-04-18T12:00:00+00:00,True,ecmwf_ifs,2026-04-18T06:00,2026-04-18T06:00:00+00:00,2026-04-20,ecmwf_ifs,26.6,24.258333333333336,24.0,2026-04-20,2026-04-20 23:00:00,34.0,57.0,28.4,-1.7999999999999972,1.7999999999999972
2026-04-20,12h_prior,2026-04-19T04:00:00+00:00,6,2026-04-18T18:00:00+00:00,2026-04-19T00:00:00+00:00,True,ecmwf_ifs,2026-04-18T18:00,2026-04-18T18:00:00+00:00,2026-04-20,ecmwf_ifs,27.0,24.258333333333336,24.0,2026-04-20,2026-04-20 23:00:00,22.0,45.0,28.4,-1.3999999999999986,1.3999999999999986
2026-04-20,6h_prior,2026-04-19T10:00:00+00:00,6,2026-04-19T00:00:00+00:00,2026-04-19T06:00:00+00:00,True,ecmwf_ifs,2026-04-19T00:00,2026-04-19T00:00:00+00:00,2026-04-20,ecmwf_ifs,27.2,24.7,24.0,2026-04-20,2026-04-20 23:00:00,16.0,39.0,28.4,-1.1999999999999993,1.1999999999999993
2026-04-20,event_day_open,2026-04-19T16:00:00+00:00,6,2026-04-19T06:00:00+00:00,2026-04-19T12:00:00+00:00,True,ecmwf_ifs,2026-04-19T06:00,2026-04-19T06:00:00+00:00,2026-04-20,ecmwf_ifs,27.1,24.45,24.0,2026-04-20,2026-04-20 23:00:00,10.0,33.0,28.4,-1.2999999999999972,1.2999999999999972
2026-04-21,24h_prior,2026-04-19T16:00:00+00:00,6,2026-04-19T06:00:00+00:00,2026-04-19T12:00:00+00:00,True,ecmwf_ifs,2026-04-19T06:00,2026-04-19T06:00:00+00:00,2026-04-21,ecmwf_ifs,25.9,24.304166666666664,24.0,2026-04-21,2026-04-21 23:00:00,34.0,57.0,28.9,-3.0,3.0
2026-04-21,12h_prior,2026-04-20T04:00:00+00:00,6,2026-04-19T18:00:00+00:00,2026-04-20T00:00:00+00:00,True,ecmwf_ifs,2026-04-19T18:00,2026-04-19T18:00:00+00:00,2026-04-21,ecmwf_ifs,25.4,23.991666666666664,24.0,2026-04-21,2026-04-21 23:00:00,22.0,45.0,28.9,-3.5,3.5
2026-04-21,6h_prior,2026-04-20T10:00:00+00:00,6,2026-04-20T00:00:00+00:00,2026-04-20T06:00:00+00:00,True,ecmwf_ifs,2026-04-20T00:00,2026-04-20T00:00:00+00:00,2026-04-21,ecmwf_ifs,26.4,24.620833333333334,24.0,2026-04-21,2026-04-21 23:00:00,16.0,39.0,28.9,-2.5,2.5
2026-04-21,event_day_open,2026-04-20T16:00:00+00:00,6,2026-04-20T06:00:00+00:00,2026-04-20T12:00:00+00:00,True,ecmwf_ifs,2026-04-20T06:00,2026-04-20T06:00:00+00:00,2026-04-21,ecmwf_ifs,27.0,24.55,24.0,2026-04-21,2026-04-21 23:00:00,10.0,33.0,28.9,-1.8999999999999986,1.8999999999999986
2026-04-22,24h_prior,2026-04-20T16:00:00+00:00,6,2026-04-20T06:00:00+00:00,2026-04-20T12:00:00+00:00,True,ecmwf_ifs,2026-04-20T06:00,2026-04-20T06:00:00+00:00,2026-04-22,ecmwf_ifs,27.4,25.412499999999998,24.0,2026-04-22,2026-04-22 23:00:00,34.0,57.0,29.4,-2.0,2.0
2026-04-22,12h_prior,2026-04-21T04:00:00+00:00,6,2026-04-20T18:00:00+00:00,2026-04-21T00:00:00+00:00,True,ecmwf_ifs,2026-04-20T18:00,2026-04-20T18:00:00+00:00,2026-04-22,ecmwf_ifs,27.6,25.5625,24.0,2026-04-22,2026-04-22 23:00:00,22.0,45.0,29.4,-1.7999999999999972,1.7999999999999972
2026-04-22,6h_prior,2026-04-21T10:00:00+00:00,6,2026-04-21T00:00:00+00:00,2026-04-21T06:00:00+00:00,True,ecmwf_ifs,2026-04-21T00:00,2026-04-21T00:00:00+00:00,2026-04-22,ecmwf_ifs,27.7,25.645833333333332,24.0,2026-04-22,2026-04-22 23:00:00,16.0,39.0,29.4,-1.6999999999999993,1.6999999999999993
2026-04-22,event_day_open,2026-04-21T16:00:00+00:00,6,2026-04-21T06:00:00+00:00,2026-04-21T12:00:00+00:00,True,ecmwf_ifs,2026-04-21T06:00,2026-04-21T06:00:00+00:00,2026-04-22,ecmwf_ifs,27.7,25.391666666666666,24.0,2026-04-22,2026-04-22 23:00:00,10.0,33.0,29.4,-1.6999999999999993,1.6999999999999993
2026-04-23,24h_prior,2026-04-21T16:00:00+00:00,6,2026-04-21T06:00:00+00:00,2026-04-21T12:00:00+00:00,True,ecmwf_ifs,2026-04-21T06:00,2026-04-21T06:00:00+00:00,2026-04-23,ecmwf_ifs,26.4,24.458333333333332,24.0,2026-04-23,2026-04-23 23:00:00,34.0,57.0,29.0,-2.6000000000000014,2.6000000000000014
2026-04-23,12h_prior,2026-04-22T04:00:00+00:00,6,2026-04-21T18:00:00+00:00,2026-04-22T00:00:00+00:00,True,ecmwf_ifs,2026-04-21T18:00,2026-04-21T18:00:00+00:00,2026-04-23,ecmwf_ifs,26.2,24.391666666666666,24.0,2026-04-23,2026-04-23 23:00:00,22.0,45.0,29.0,-2.8000000000000007,2.8000000000000007
2026-04-23,6h_prior,2026-04-22T10:00:00+00:00,6,2026-04-22T00:00:00+00:00,2026-04-22T06:00:00+00:00,True,ecmwf_ifs,2026-04-22T00:00,2026-04-22T00:00:00+00:00,2026-04-23,ecmwf_ifs,26.7,24.758333333333336,24.0,2026-04-23,2026-04-23 23:00:00,16.0,39.0,29.0,-2.3000000000000007,2.3000000000000007
2026-04-23,event_day_open,2026-04-22T16:00:00+00:00,6,2026-04-22T06:00:00+00:00,2026-04-22T12:00:00+00:00,True,ecmwf_ifs,2026-04-22T06:00,2026-04-22T06:00:00+00:00,2026-04-23,ecmwf_ifs,25.7,23.84166666666667,24.0,2026-04-23,2026-04-23 23:00:00,10.0,33.0,29.0,-3.3000000000000007,3.3000000000000007
2026-04-24,24h_prior,2026-04-22T16:00:00+00:00,6,2026-04-22T06:00:00+00:00,2026-04-22T12:00:00+00:00,True,ecmwf_ifs,2026-04-22T06:00,2026-04-22T06:00:00+00:00,2026-04-24,ecmwf_ifs,21.6,19.720833333333335,24.0,2026-04-24,2026-04-24 23:00:00,34.0,57.0,23.7,-2.099999999999998,2.099999999999998
2026-04-24,12h_prior,2026-04-23T04:00:00+00:00,6,2026-04-22T18:00:00+00:00,2026-04-23T00:00:00+00:00,True,ecmwf_ifs,2026-04-22T18:00,2026-04-22T18:00:00+00:00,2026-04-24,ecmwf_ifs,21.2,19.445833333333333,24.0,2026-04-24,2026-04-24 23:00:00,22.0,45.0,23.7,-2.5,2.5
2026-04-24,6h_prior,2026-04-23T10:00:00+00:00,6,2026-04-23T00:00:00+00:00,2026-04-23T06:00:00+00:00,True,ecmwf_ifs,2026-04-23T00:00,2026-04-23T00:00:00+00:00,2026-04-24,ecmwf_ifs,20.1,18.916666666666668,24.0,2026-04-24,2026-04-24 23:00:00,16.0,39.0,23.7,-3.599999999999998,3.599999999999998
2026-04-24,event_day_open,2026-04-23T16:00:00+00:00,6,2026-04-23T06:00:00+00:00,2026-04-23T12:00:00+00:00,True,ecmwf_ifs,2026-04-23T06:00,2026-04-23T06:00:00+00:00,2026-04-24,ecmwf_ifs,21.4,19.495833333333334,24.0,2026-04-24,2026-04-24 23:00:00,10.0,33.0,23.7,-2.3000000000000007,2.3000000000000007
2026-04-25,24h_prior,2026-04-23T16:00:00+00:00,6,2026-04-23T06:00:00+00:00,2026-04-23T12:00:00+00:00,True,ecmwf_ifs,2026-04-23T06:00,2026-04-23T06:00:00+00:00,2026-04-25,ecmwf_ifs,24.8,22.21666666666667,24.0,2026-04-25,2026-04-25 23:00:00,34.0,57.0,26.5,-1.6999999999999993,1.6999999999999993
2026-04-25,12h_prior,2026-04-24T04:00:00+00:00,6,2026-04-23T18:00:00+00:00,2026-04-24T00:00:00+00:00,True,ecmwf_ifs,2026-04-23T18:00,2026-04-23T18:00:00+00:00,2026-04-25,ecmwf_ifs,24.2,21.6875,24.0,2026-04-25,2026-04-25 23:00:00,22.0,45.0,26.5,-2.3000000000000007,2.3000000000000007
2026-04-25,6h_prior,2026-04-24T10:00:00+00:00,6,2026-04-24T00:00:00+00:00,2026-04-24T06:00:00+00:00,True,ecmwf_ifs,2026-04-24T00:00,2026-04-24T00:00:00+00:00,2026-04-25,ecmwf_ifs,25.4,22.1875,24.0,2026-04-25,2026-04-25 23:00:00,16.0,39.0,26.5,-1.1000000000000014,1.1000000000000014
2026-04-25,event_day_open,2026-04-24T16:00:00+00:00,6,2026-04-24T06:00:00+00:00,2026-04-24T12:00:00+00:00,True,ecmwf_ifs,2026-04-24T06:00,2026-04-24T06:00:00+00:00,2026-04-25,ecmwf_ifs,25.3,21.525000000000002,24.0,2026-04-25,2026-04-25 23:00:00,10.0,33.0,26.5,-1.1999999999999993,1.1999999999999993
2026-04-26,24h_prior,2026-04-24T16:00:00+00:00,6,2026-04-24T06:00:00+00:00,2026-04-24T12:00:00+00:00,True,ecmwf_ifs,2026-04-24T06:00,2026-04-24T06:00:00+00:00,2026-04-26,ecmwf_ifs,25.5,23.116666666666664,24.0,2026-04-26,2026-04-26 23:00:00,34.0,57.0,28.8,-3.3000000000000007,3.3000000000000007
2026-04-26,12h_prior,2026-04-25T04:00:00+00:00,6,2026-04-24T18:00:00+00:00,2026-04-25T00:00:00+00:00,True,ecmwf_ifs,2026-04-24T18:00,2026-04-24T18:00:00+00:00,2026-04-26,ecmwf_ifs,25.6,23.162499999999998,24.0,2026-04-26,2026-04-26 23:00:00,22.0,45.0,28.8,-3.1999999999999993,3.1999999999999993
2026-04-26,6h_prior,2026-04-25T10:00:00+00:00,6,2026-04-25T00:00:00+00:00,2026-04-25T06:00:00+00:00,True,ecmwf_ifs,2026-04-25T00:00,2026-04-25T00:00:00+00:00,2026-04-26,ecmwf_ifs,25.8,23.208333333333332,24.0,2026-04-26,2026-04-26 23:00:00,16.0,39.0,28.8,-3.0,3.0
2026-04-26,event_day_open,2026-04-25T16:00:00+00:00,6,2026-04-25T06:00:00+00:00,2026-04-25T12:00:00+00:00,True,ecmwf_ifs,2026-04-25T06:00,2026-04-25T06:00:00+00:00,2026-04-26,ecmwf_ifs,25.7,22.883333333333336,24.0,2026-04-26,2026-04-26 23:00:00,10.0,33.0,28.8,-3.1000000000000014,3.1000000000000014
2026-04-27,24h_prior,2026-04-25T16:00:00+00:00,6,2026-04-25T06:00:00+00:00,2026-04-25T12:00:00+00:00,True,ecmwf_ifs,2026-04-25T06:00,2026-04-25T06:00:00+00:00,2026-04-27,ecmwf_ifs,26.4,23.59583333333333,24.0,2026-04-27,2026-04-27 23:00:00,34.0,57.0,27.9,-1.5,1.5
2026-04-27,12h_prior,2026-04-26T04:00:00+00:00,6,2026-04-25T18:00:00+00:00,2026-04-26T00:00:00+00:00,True,ecmwf_ifs,2026-04-25T18:00,2026-04-25T18:00:00+00:00,2026-04-27,ecmwf_ifs,26.2,23.870833333333334,24.0,2026-04-27,2026-04-27 23:00:00,22.0,45.0,27.9,-1.6999999999999993,1.6999999999999993
